pincode,district,state,population,bio_txn,demo_txn,enroll_txn,total_txn,bio_has_any_record,demo_has_any_record,enroll_has_any_record,presence_flag,bio_share,demo_share,enroll_share,dominant_service_type,demand_diversity,presence_without_usage
766011,Kalahandi,Odisha,116183.58333333333,4538.0,2639.0,255.0,7432.0,1.0,1.0,1.0,True,0.6106027987082885,0.35508611410118407,0.03431108719052745,biometric,0.7141525910111018,False
766012,Kalahandi,Odisha,98897.16666666667,3899.0,2195.0,347.0,6441.0,1.0,1.0,1.0,True,0.6053407855922993,0.3407855922993324,0.05387362210836827,biometric,0.7537567220933815,False
766013,Kalahandi,Odisha,84101.33333333333,3186.0,1390.0,189.0,4765.0,1.0,1.0,1.0,True,0.6686253934942288,0.291710388247639,0.03966421825813221,biometric,0.6886293028536596,False
766014,Kalahandi,Odisha,131207.5,7136.0,3046.0,452.0,10634.0,1.0,1.0,1.0,True,0.6710551062629302,0.2864397216475456,0.04250517208952417,biometric,0.6918165267243949,False
766015,Kalahandi,Odisha,107323.66666666667,4667.0,2891.0,364.0,7922.0,1.0,1.0,1.0,True,0.5891189093663216,0.36493309770260035,0.04594799293107801,biometric,0.7474134031899381,False
766016,Kalahandi,Odisha,62041.416666666664,760.0,297.0,44.0,1101.0,1.0,1.0,1.0,True,0.6902815622161671,0.26975476839237056,0.03996366939146231,biometric,0.6717340008820148,False
766017,Kalahandi,Odisha,68450.16666666667,3820.0,1613.0,204.0,5637.0,1.0,1.0,1.0,True,0.6776654248713855,0.28614511264857195,0.036189462480042574,biometric,0.6752463220003031,False
766018,Kalahandi,Odisha,122923.41666666667,4657.0,2874.0,485.0,8016.0,1.0,1.0,1.0,True,0.5809630738522954,0.35853293413173654,0.06050399201596807,biometric,0.7764146448369003,False
766019,Kalahandi,Odisha,107378.5,4014.0,1872.0,239.0,6125.0,1.0,1.0,1.0,True,0.6553469387755102,0.3056326530612245,0.039020408163265304,biometric,0.6970620553284705,False
766020,Kalahandi,Odisha,57067.583333333336,2972.0,1380.0,189.0,4541.0,1.0,1.0,1.0,True,0.6544813917639286,0.3038978198634662,0.041620788372605154,biometric,0.7024527601426052,False
766023,Kalahandi,Odisha,61348.583333333336,3017.0,1535.0,269.0,4821.0,1.0,1.0,1.0,True,0.6258037751503838,0.31839867247459036,0.05579755237502593,biometric,0.7452588924588789,False
766026,Kalahandi,Odisha,41154.083333333336,1369.0,946.0,73.0,2388.0,1.0,1.0,1.0,True,0.5732830820770519,0.3961474036850921,0.030569514237855946,biometric,0.7212733904276835,False
766027,Kalahandi,Odisha,52554.916666666664,2064.0,723.0,79.0,2866.0,1.0,1.0,1.0,True,0.7201674808094906,0.2522679692951849,0.027564549895324496,biometric,0.6215480972694511,False
766028,Kalahandi,Odisha,34890.333333333336,1392.0,385.0,211.0,1988.0,1.0,1.0,1.0,True,0.7002012072434608,0.1936619718309859,0.10613682092555332,biometric,0.7332287447206033,False
766029,Kalahandi,Odisha,82252.66666666667,5070.0,1901.0,362.0,7333.0,1.0,1.0,1.0,True,0.6913950634119733,0.25923905632074185,0.049365880267284876,biometric,0.6859982408500795,False
766031,Kalahandi,Odisha,34995.833333333336,1584.0,733.0,102.0,2419.0,1.0,1.0,1.0,True,0.6548160396858206,0.30301777594047125,0.04216618437370814,biometric,0.7032015708798353,False
766032,Kalahandi,Odisha,4464.0,143.0,36.0,20.0,199.0,1.0,1.0,1.0,True,0.7185929648241206,0.18090452261306533,0.10050251256281408,biometric,0.7078804712383197,False
766036,Kalahandi,Odisha,102052.58333333333,3069.0,2274.0,357.0,5700.0,1.0,1.0,1.0,True,0.5384210526315789,0.3989473684210526,0.06263157894736843,biometric,0.7950640541067396,False
766037,Kalahandi,Odisha,116033.41666666667,2880.0,2276.0,226.0,5382.0,1.0,1.0,1.0,True,0.5351170568561873,0.4228911185432925,0.041991824600520256,biometric,0.7570237616044753,False
766100,Kalahandi,Odisha,108209.41666666667,1940.0,1379.0,169.0,3488.0,1.0,1.0,1.0,True,0.5561926605504587,0.39535550458715596,0.04845183486238532,biometric,0.7644515262702734,False
766101,Kalahandi,Odisha,54725.333333333336,2205.0,1166.0,135.0,3506.0,1.0,1.0,1.0,True,0.6289218482601255,0.33257273245864233,0.038505419281232175,biometric,0.7128994665050477,False
766102,Kalahandi,Odisha,146226.66666666666,6089.0,2099.0,349.0,8537.0,1.0,1.0,1.0,True,0.7132482136581938,0.24587091484127913,0.04088087150052712,biometric,0.6523403975928446,False
766103,Kalahandi,Odisha,48778.416666666664,2737.0,1287.0,205.0,4229.0,1.0,1.0,1.0,True,0.647197919129818,0.3043272641286356,0.04847481674154647,biometric,0.7194171478456375,False
766104,Nuapada,Odisha,106824.41666666667,5750.0,2323.0,324.0,8397.0,1.0,1.0,1.0,True,0.6847683696558294,0.27664642134095513,0.03858520900321544,biometric,0.6739317472653822,False
766105,Nuapada,Odisha,191191.75,11810.0,3816.0,560.0,16186.0,1.0,1.0,1.0,True,0.7296429012727048,0.23575929815890276,0.034597800568392435,biometric,0.6253600466637531,False
766106,Nuapada,Odisha,111392.66666666667,5666.0,2390.0,386.0,8442.0,1.0,1.0,1.0,True,0.6711679696754324,0.28310826818289503,0.04572376214167259,biometric,0.6971926897810404,False
766107,Nuapada,Odisha,102535.58333333333,6307.0,2208.0,309.0,8824.0,1.0,1.0,1.0,True,0.7147552130553038,0.25022665457842247,0.035018132366273796,biometric,0.6408662864751186,False
766108,Nuapada,Odisha,139603.08333333334,7826.0,2214.0,575.0,10615.0,1.0,1.0,1.0,True,0.7372585963259538,0.20857277437588317,0.054168629298162976,biometric,0.6459026398854588,False
766110,Kalahandi,Odisha,11117.75,2367.0,768.0,110.0,3245.0,1.0,1.0,1.0,True,0.7294298921417566,0.2366718027734977,0.03389830508474576,biometric,0.6243491213327822,False
766111,Nuapada,Odisha,82373.5,5461.0,1583.0,312.0,7356.0,1.0,1.0,1.0,True,0.7423871669385536,0.2151984774333877,0.04241435562805873,biometric,0.624217498184841,False
766117,NUAPADA,Odisha,0.0,78.0,19.0,1.0,98.0,1.0,1.0,1.0,True,0.7959183673469388,0.19387755102040816,0.01020408163265306,biometric,0.49746602104600973,False
766118,Nuapada,Odisha,74199.75,5914.0,1729.0,298.0,7941.0,1.0,1.0,1.0,True,0.7447424757587205,0.21773076438735675,0.03752675985392268,biometric,0.6140536856673054,False
767001,Balangir,Odisha,0.0,4866.0,1931.0,178.0,6975.0,1.0,1.0,1.0,True,0.6976344086021505,0.2768458781362007,0.025519713261648747,biometric,0.6374914682746369,False
767002,Balangir,Odisha,248638.58333333334,6014.0,1880.0,280.0,8174.0,1.0,1.0,1.0,True,0.735747492047957,0.22999755321751897,0.0342549547345241,biometric,0.6183942501249459,False
767016,Balangir,Odisha,83915.58333333333,4429.0,2654.0,465.0,7548.0,1.0,1.0,1.0,True,0.5867779544250132,0.3516163222045575,0.06160572337042925,biometric,0.7755476878500633,False
767017,Subarnapur,Odisha,33087.583333333336,2539.0,1388.0,169.0,4096.0,1.0,1.0,1.0,True,0.619873046875,0.3388671875,0.041259765625,biometric,0.723351850073344,False
767018,Sonapur,Odisha,124759.66666666667,7640.0,3758.0,480.0,11878.0,1.0,1.0,1.0,True,0.6432059269237246,0.3163832294999158,0.040410843576359656,biometric,0.7078013488045926,False
767019,Sonapur,Odisha,66200.08333333333,5062.0,2099.0,298.0,7459.0,1.0,1.0,1.0,True,0.6786432497653841,0.281405014076954,0.039951736157661885,biometric,0.6813513246124493,False
767020,Balangir,Odisha,167275.25,4978.0,1721.0,237.0,6936.0,1.0,1.0,1.0,True,0.7177047289504037,0.24812572087658594,0.034169550173010384,biometric,0.6365064609569332,False
767021,Balangir,Odisha,19198.5,953.0,453.0,64.0,1470.0,1.0,1.0,1.0,True,0.6482993197278911,0.3081632653061224,0.04353741496598639,biometric,0.7101447034059573,False
767022,Balangir,Odisha,16350.166666666666,1539.0,508.0,52.0,2099.0,1.0,1.0,1.0,True,0.733206288708909,0.24202000952834682,0.024773701762744165,biometric,0.6030419302671173,False
767023,Subarnapur,Odisha,77952.83333333333,5774.0,1994.0,285.0,8053.0,1.0,1.0,1.0,True,0.7169998758226748,0.247609586489507,0.035390537687818205,biometric,0.6393709183788734,False
767024,Balangir,Odisha,18278.833333333332,3437.0,1140.0,171.0,4748.0,1.0,1.0,1.0,True,0.7238837405223252,0.2401010951979781,0.03601516427969671,biometric,0.6336752260274369,False
767025,Balangir,Odisha,169990.66666666666,6510.0,5341.0,460.0,12311.0,1.0,1.0,1.0,True,0.528795386239948,0.4338396555925595,0.03736495816749249,biometric,0.7482478836884097,False
767026,Balangir,Odisha,169155.75,8291.0,3038.0,678.0,12007.0,1.0,1.0,1.0,True,0.6905138669109686,0.2530190722078787,0.056467060881152664,biometric,0.6969921118438251,False
767027,Balangir,Odisha,18832.083333333332,3635.0,1230.0,228.0,5093.0,1.0,1.0,1.0,True,0.7137247202042019,0.24150795209110543,0.044767327704692716,biometric,0.6580267760617349,False
767028,Balangir,Odisha,103517.41666666667,3723.0,1294.0,210.0,5227.0,1.0,1.0,1.0,True,0.7122632485173139,0.24756074229959824,0.040176009183087814,biometric,0.6521326807143522,False
767029,Balangir,Odisha,20145.75,4233.0,1235.0,158.0,5626.0,1.0,1.0,1.0,True,0.7523995734091717,0.2195165303945965,0.02808389619623178,biometric,0.5891421811028396,False
767030,Balangir,Odisha,179587.0,1346.0,764.0,84.0,2194.0,1.0,1.0,1.0,True,0.6134913400182316,0.3482224247948952,0.03828623518687329,biometric,0.7209140308117731,False
767032,Balangir,Odisha,200823.16666666666,5977.0,1934.0,245.0,8156.0,1.0,1.0,1.0,True,0.732834722903384,0.23712604217753802,0.03003923491907798,biometric,0.6138188503281995,False
767033,Balangir,Odisha,162986.58333333334,6420.0,2723.0,330.0,9473.0,1.0,1.0,1.0,True,0.6777156127942574,0.28744853794996306,0.03483584925577959,biometric,0.6726332249873546,False
767034,Subarnapur,Odisha,0.0,19.0,3.0,1.0,23.0,1.0,1.0,1.0,True,0.8260869565217391,0.13043478260869565,0.043478260869565216,biometric,0.5095831638663089,False
767035,Balangir,Odisha,110205.25,3236.0,1522.0,244.0,5002.0,1.0,1.0,1.0,True,0.6469412235105958,0.30427828868452617,0.04878048780487805,biometric,0.7201036580641118,False
767037,Balangir,Odisha,0.0,5919.0,1894.0,368.0,8181.0,1.0,1.0,1.0,True,0.7235056839017235,0.2315120400928982,0.04498227600537832,biometric,0.648457128413625,False
767038,Balangir,Odisha,12418.166666666666,3799.0,1313.0,258.0,5370.0,1.0,1.0,1.0,True,0.7074487895716945,0.24450651769087522,0.048044692737430165,biometric,0.669096160698005,False
767039,Balangir,Odisha,83693.91666666667,5506.0,2152.0,525.0,8183.0,1.0,1.0,1.0,True,0.6728583649028473,0.26298423561041184,0.0641573994867408,biometric,0.722785436664306,False
767040,Balangir,Odisha,111420.0,4048.0,1819.0,368.0,6235.0,1.0,1.0,1.0,True,0.6492381716118685,0.2917401764234162,0.059021651964715316,biometric,0.7344327702706948,False
767041,Balangir,Odisha,17741.416666666668,1257.0,579.0,85.0,1921.0,1.0,1.0,1.0,True,0.6543466944299844,0.30140551795939613,0.04424778761061947,biometric,0.7072174742737145,False
767042,Balangir,Odisha,0.0,110.0,36.0,5.0,151.0,1.0,1.0,1.0,True,0.7284768211920529,0.23841059602649006,0.033112582781456956,biometric,0.6239210291386558,False
767045,Sonapur,Odisha,60614.166666666664,2580.0,946.0,166.0,3692.0,1.0,1.0,1.0,True,0.6988082340195017,0.2562296858071506,0.04496208017334778,biometric,0.672494504458061,False
767046,Balangir,Odisha,3153.5,853.0,399.0,64.0,1316.0,1.0,1.0,1.0,True,0.648176291793313,0.30319148936170215,0.0486322188449848,biometric,0.7190055475965635,False
767048,Balangir,Odisha,11668.25,1695.0,697.0,100.0,2492.0,1.0,1.0,1.0,True,0.6801765650080257,0.27969502407704655,0.04012841091492777,biometric,0.6804299672631899,False
767061,Balangir,Odisha,11986.833333333334,1482.0,515.0,79.0,2076.0,1.0,1.0,1.0,True,0.7138728323699421,0.24807321772639693,0.038053949903660886,biometric,0.6470179363064897,False
767062,Sonapur,Odisha,36621.916666666664,3071.0,1499.0,247.0,4817.0,1.0,1.0,1.0,True,0.6375337346896408,0.31118953705625907,0.05127672825410006,biometric,0.7305317174754618,False
767065,Balangir,Odisha,18890.583333333332,4173.0,1322.0,207.0,5702.0,1.0,1.0,1.0,True,0.7318484742195721,0.23184847421957208,0.03630305156085584,biometric,0.6260002929021556,False
767066,Balangir,Odisha,14242.166666666666,1756.0,748.0,95.0,2599.0,1.0,1.0,1.0,True,0.6756444786456329,0.28780300115429014,0.03655252020007695,biometric,0.6775068545169,False
767067,Balangir,Odisha,17153.25,2351.0,980.0,152.0,3483.0,1.0,1.0,1.0,True,0.674992822279644,0.28136663795578526,0.043640539764570774,biometric,0.6906715814999536,False
767068,Sonapur,Odisha,5363.75,1409.0,382.0,65.0,1856.0,1.0,1.0,1.0,True,0.7591594827586207,0.20581896551724138,0.03502155172413793,biometric,0.5933998520394071,False
767070,Balangir,Odisha,0.0,135.0,32.0,2.0,169.0,1.0,1.0,1.0,True,0.7988165680473372,0.1893491124260355,0.011834319526627219,biometric,0.49794364619116954,False
768001,Sambalpur,Odisha,0.0,2725.0,1698.0,121.0,4544.0,1.0,1.0,1.0,True,0.5996919014084507,0.37367957746478875,0.026628521126760563,biometric,0.7018207700065714,False
768002,Sambalpur,Odisha,0.0,853.0,472.0,33.0,1358.0,1.0,1.0,1.0,True,0.6281296023564065,0.3475699558173785,0.024300441826215022,biometric,0.6824291629595509,False
768003,Sambalpur,Odisha,0.0,1746.0,840.0,75.0,2661.0,1.0,1.0,1.0,True,0.6561443066516347,0.3156708004509583,0.02818489289740699,biometric,0.6745413622525471,False
768004,Sambalpur,Odisha,0.0,1603.0,819.0,75.0,2497.0,1.0,1.0,1.0,True,0.6419703644373248,0.3279935923107729,0.030036043251902282,biometric,0.6876413997407973,False
768005,Sambalpur,Odisha,42302.333333333336,3048.0,2364.0,220.0,5632.0,1.0,1.0,1.0,True,0.5411931818181818,0.4197443181818182,0.0390625,biometric,0.7494263889334504,False
768006,Sambalpur,Odisha,13456.5,2900.0,1707.0,147.0,4754.0,1.0,1.0,1.0,True,0.6100126209507782,0.3590660496424064,0.030921329406815315,biometric,0.7070551592425361,False
768016,Sambalpur,Odisha,9125.666666666666,1381.0,745.0,73.0,2199.0,1.0,1.0,1.0,True,0.628012733060482,0.3387903592542065,0.03319690768531151,biometric,0.7026058872191221,False
768017,Sambalpur,Odisha,15118.083333333334,1424.0,874.0,88.0,2386.0,1.0,1.0,1.0,True,0.5968147527242247,0.366303436714166,0.036881810561609385,biometric,0.7260363334627385,False
768018,Sambalpur,Odisha,0.0,132.0,35.0,5.0,172.0,1.0,1.0,1.0,True,0.7674418604651163,0.20348837209302326,0.029069767441860465,biometric,0.5734233236565371,False
768019,Sambalpur,Odisha,0.0,161.0,54.0,11.0,226.0,1.0,1.0,1.0,True,0.7123893805309734,0.23893805309734514,0.048672566371681415,biometric,0.6651706887599965,False
768020,Sambalpur,Odisha,0.0,156.0,83.0,9.0,248.0,1.0,1.0,1.0,True,0.6290322580645161,0.3346774193548387,0.036290322580645164,biometric,0.7084230416867998,False
768025,Sambalpur,Odisha,23271.833333333332,540.0,292.0,37.0,869.0,1.0,1.0,1.0,True,0.6214039125431531,0.33601841196777904,0.04257767548906789,biometric,0.7250047767090353,False
768026,Sambalpur,Odisha,0.0,503.0,251.0,29.0,783.0,1.0,1.0,1.0,True,0.6424010217113666,0.3205619412515964,0.037037037037037035,biometric,0.7018441739565224,False
768027,Bargarh,Odisha,143524.16666666666,4794.0,2298.0,262.0,7354.0,1.0,1.0,1.0,True,0.6518901278215937,0.31248300244764754,0.03562686973075877,biometric,0.692888150019984,False
768028,Bargarh,Odisha,0.0,6027.0,3291.0,404.0,9722.0,1.0,1.0,1.0,True,0.619934169923884,0.3385105945278749,0.0415552355482411,biometric,0.7238834464414156,False
768029,Sambalpur,Odisha,125966.08333333333,5720.0,2910.0,539.0,9169.0,1.0,1.0,1.0,True,0.623841204057149,0.3173737594066965,0.05878503653615443,biometric,0.7511260942633025,False
768030,Bargarh,Odisha,95254.66666666667,4319.0,1575.0,233.0,6127.0,1.0,1.0,1.0,True,0.7049126815733638,0.25705891953647786,0.03802839889015831,biometric,0.655397162294274,False
768031,Bargarh,Odisha,21772.333333333332,509.0,158.0,21.0,688.0,1.0,1.0,1.0,True,0.7398255813953488,0.22965116279069767,0.030523255813953487,biometric,0.6074069935177561,False
768032,Bargarh,Odisha,143872.66666666666,3365.0,2143.0,409.0,5917.0,1.0,1.0,1.0,True,0.5687003549095826,0.3621767787730269,0.06912286631739056,biometric,0.7950918645243953,False
768033,Bargarh,Odisha,165472.83333333334,4199.0,2044.0,265.0,6508.0,1.0,1.0,1.0,True,0.6452059004302397,0.31407498463429623,0.04071911493546405,biometric,0.7070755748476723,False
768034,Bargarh,Odisha,47864.916666666664,1966.0,819.0,140.0,2925.0,1.0,1.0,1.0,True,0.6721367521367522,0.28,0.04786324786324787,biometric,0.6999210176690425,False
768035,Bargarh,Odisha,61688.166666666664,1687.0,590.0,159.0,2436.0,1.0,1.0,1.0,True,0.6925287356321839,0.24220032840722497,0.06527093596059114,biometric,0.7063588864029169,False
768036,Bargarh,Odisha,97768.33333333333,7784.0,3287.0,723.0,11794.0,1.0,1.0,1.0,True,0.659996608444972,0.2787010344242835,0.061302357130744445,biometric,0.7295269679518247,False
768037,Bargarh,Odisha,94584.75,2783.0,1013.0,238.0,4034.0,1.0,1.0,1.0,True,0.6898859692612791,0.25111551809618243,0.05899851264253842,biometric,0.7009641257229782,False
768038,Bargarh,Odisha,120802.58333333333,4196.0,1841.0,275.0,6312.0,1.0,1.0,1.0,True,0.664765525982256,0.2916666666666667,0.04356780735107731,biometric,0.6984537409794197,False
768039,Bargarh,Odisha,77012.08333333333,3866.0,1530.0,286.0,5682.0,1.0,1.0,1.0,True,0.6803942273847237,0.2692713833157339,0.05033438929954241,biometric,0.697019929976422,False
768040,Bargarh,Odisha,83814.91666666667,2137.0,1219.0,152.0,3508.0,1.0,1.0,1.0,True,0.6091790193842646,0.34749144811858607,0.043329532497149374,biometric,0.7329674971912107,False
768042,Bargarh,Odisha,139801.91666666666,5754.0,1868.0,333.0,7955.0,1.0,1.0,1.0,True,0.723318667504714,0.23482086737900693,0.04186046511627907,biometric,0.6438731251090285,False
768045,Bargarh,Odisha,44388.5,1653.0,919.0,92.0,2664.0,1.0,1.0,1.0,True,0.6204954954954955,0.34496996996997,0.03453453453453453,biometric,0.7095409117002769,False
768048,Bargarh,Odisha,17528.916666666668,970.0,328.0,97.0,1395.0,1.0,1.0,1.0,True,0.6953405017921147,0.23512544802867383,0.06953405017921147,biometric,0.7085339369624422,False
768049,Bargarh,Odisha,24940.75,1439.0,484.0,199.0,2122.0,1.0,1.0,1.0,True,0.67813383600377,0.22808671065032987,0.0937794533459001,biometric,0.7486456818599317,False
768050,Bargarh,Odisha,34359.083333333336,2203.0,863.0,138.0,3204.0,1.0,1.0,1.0,True,0.6875780274656679,0.26935081148564294,0.04307116104868914,biometric,0.6793351236280121,False
768052,Jharsuguda,Odisha,28224.666666666668,1070.0,522.0,66.0,1658.0,1.0,1.0,1.0,True,0.6453558504221955,0.3148371531966224,0.039806996381182146,biometric,0.7052709461865097,False
768102,Bargarh,Odisha,24005.833333333332,1497.0,764.0,86.0,2347.0,1.0,1.0,1.0,True,0.6378355347251811,0.32552194290583725,0.036642522368981675,biometric,0.70390647439954,False
768103,Bargarh,Odisha,39029.083333333336,2562.0,1379.0,154.0,4095.0,1.0,1.0,1.0,True,0.6256410256410256,0.3367521367521368,0.037606837606837605,biometric,0.7129974846364525,False
768104,Bargarh,Odisha,104441.41666666667,3447.0,1295.0,203.0,4945.0,1.0,1.0,1.0,True,0.6970677451971689,0.26188068756319516,0.041051567239635996,biometric,0.6676717878287891,False
768105,Sambalpur,Odisha,126868.66666666667,2905.0,1828.0,210.0,4943.0,1.0,1.0,1.0,True,0.5876997774630791,0.3698159012745296,0.04248432126239126,biometric,0.741345763511137,False
768106,Debagarh,Odisha,127118.0,5874.0,3519.0,392.0,9785.0,1.0,1.0,1.0,True,0.6003065917220235,0.3596320899335718,0.0400613183444047,biometric,0.7309427234334649,False
768107,Sambalpur,Odisha,89122.0,3068.0,1828.0,172.0,5068.0,1.0,1.0,1.0,True,0.6053670086819258,0.3606945540647198,0.03393843725335438,biometric,0.715880956995109,False
768108,Debagarh,Odisha,92559.91666666667,5705.0,2898.0,394.0,8997.0,1.0,1.0,1.0,True,0.6341002556407691,0.322107369123041,0.04379237523618984,biometric,0.7197849693175938,False
768109,Debagarh,Odisha,184255.25,4423.0,1885.0,277.0,6585.0,1.0,1.0,1.0,True,0.6716780561883068,0.2862566438876234,0.042065299924069856,biometric,0.6905674997868254,False
768110,Debagarh,Odisha,115171.5,3341.0,1730.0,190.0,5261.0,1.0,1.0,1.0,True,0.6350503706519673,0.3288348222771336,0.03611480707089907,biometric,0.7045382593589834,False
768111,Bargarh,Odisha,24354.166666666668,1079.0,712.0,77.0,1868.0,1.0,1.0,1.0,True,0.5776231263383298,0.3811563169164882,0.04122055674518201,biometric,0.7428522054305874,False
768112,Sambalpur,Odisha,32239.333333333332,3343.0,1556.0,175.0,5074.0,1.0,1.0,1.0,True,0.6588490342924714,0.3066614111154907,0.03448955459203784,biometric,0.6858823873513371,False
768113,Sambalpur,Odisha,54045.166666666664,1213.0,974.0,108.0,2295.0,1.0,1.0,1.0,True,0.5285403050108932,0.42440087145969496,0.047058823529411764,biometric,0.7687781723530759,False
